Gene name	max length	read count	rpkm	IDs
NAT8B	832	0	0	NM_016347,NR_132338
NAT8L	5871	10	0.05473379	NM_178557
NAT9	1869	1057	18.17328	NM_001305083,NM_001305085,NM_001305088,NM_001305084,NM_001305086,NM_001305082,NM_001305087,NM_001305080,NM_001305079,NM_001305078,NM_001305077,NM_015654,NR_130953,NM_001305081,NR_130954
NATD1	4785	1605	10.77856	NM_152914
NAV1	13023	6033	14.88641	NM_001167738,NM_020443
NAV2	11171	1413	4.064599	NM_182964,NM_001111019,NM_001111018,NM_145117,NM_001244963
NAV2-AS2	853	5	0.1883599	NR_046672
NAV2-AS4	1369	0	0	NR_033989
NAV2-AS5	3306	0	0	NR_049725
NAV3	9760	241	0.7934778	NM_001024383,NM_014903
NAXD	2599	1289	15.93728	NR_040104,NM_018210,NM_001242881,NM_001242883,NR_040103,NM_001242882
NAXE	1121	1652	47.35567	NM_144772
NBAS	7104	1615	7.305285	NM_015909,NR_052013
NBAT1	2295	8	0.1120147	NR_034143
NBDY	2367	1138	15.4494	NM_001348129
NBEA	4091	419	3.291184	NM_015678,NM_001204197
NBEAL1	9058	51	0.1809279	NM_001114132
NBEAL2	8828	131	0.4768443	NM_015175
NBEAP1	548	0	0	NR_027992
NBL1	2166	4349	64.52062	NM_001204084,NM_001278166,NM_001204085,NM_001204086,NM_001278164,NM_182744,NM_001278165,NM_005380
NBN	4621	979	6.807918	NM_001024688,NM_002485
NBPF1	5947	2170	11.72545	NM_017940
NBPF10	11423	1147	3.226642	NM_001039703,NM_001302371
NBPF11	4773	542	3.649013	NR_046188,NR_110864,NM_183372,NR_110864,NM_183372,NM_001101663,NR_046188,NM_001101663
NBPF12	7109	324	1.46455	NM_001278141
NBPF13P	1149	0	0	NR_103466
NBPF14	10086	1723	5.489514	NM_015383
NBPF15	4802	866	5.795132	NM_173638,NM_001170755
NBPF18P	1004	0	0	NR_103561
NBPF20	17619	496	0.9046238	NM_001278267
NBPF22P	2680	2	0.02398075	NR_003719
NBPF25P	3619	14	0.1243103	NR_104217,NR_104217,NR_104217
NBPF3	3604	616	5.492417	NR_046176,NM_032264,NM_001330381,NM_001256416,NM_001256417
NBPF4	2499	4	0.05143531	NM_001143989
NBPF6	2222	5	0.0723092	NM_001143988,NM_001143987
NBPF7	1611	0	0	NM_001047980
NBPF8	4358	2714	20.01199	NR_102405,NR_102404,NR_102404,NM_001037501,NM_001037501,NR_102405
NBPF9	5038	1709	10.90063	NM_001037675,NM_001277444,NM_001277444
NBR1	4666	6509	44.82674	NM_005899,NM_001291572,NM_001291571,NM_031862
NBR2	1512	143	3.039148	NR_138145,NR_003108
NCALD	3656	753	6.618451	NM_001040629,NM_001040628,NM_032041,NM_001040627,NM_001040625,NM_001040624,NM_001040630,NM_001040626
NCAM1	4818	1572	10.48464	NM_001242607,NM_181351,NM_001076682,NM_000615,NM_001242608
NCAM1-AS1	713	2	0.09013803	NR_034101
NCAM2	5002	111	0.7130942	NM_004540
NCAN	6406	0	0	NM_004386
NCAPD2	4806	861	5.756877	NM_014865
NCAPD3	5605	379	2.172857	NM_015261
NCAPG	4752	83	0.5612667	NR_073124,NM_022346
NCAPG2	4076	250	1.97094	NM_001281933,NM_001281932,NR_104054,NM_017760
NCAPH	5806	21	0.1162278	NM_001281710,NM_001281711,NM_015341,NM_001281712
NCAPH2	3345	1219	11.71049	NM_001185011,NM_014551,NM_152299
NCBP1	5380	870	5.196424	NM_002486
NCBP2	2508	2273	29.12323	NM_001042540,NM_007362,NM_001308036
NCBP2-AS2	1391	454	10.48809	NR_024388
NCBP2L	1755	0	0	NM_001348372
NCBP3	8184	800	3.141174	NM_001114118
NCCRP1	1973	0	0	NM_001001414
NCDN	3433	1475	13.80657	NM_014284,NM_001014841,NM_001014839
NCEH1	4291	273	2.044428	NM_001146276,NM_001146278,NM_001146277,NM_020792
NCF1	1459	0	0	NM_000265
NCF1B	1516	0	0	NR_003186
NCF1C	1442	3	0.06685341	NR_003187
NCF2	2249	5	0.0714411	NM_001190794,NM_000433,NM_001190789,NM_001127651
NCF4	1398	0	0	NM_013416,NM_000631
NCK1	4421	1482	10.77197	NM_001190796,NM_001291999,NM_006153
NCK1-AS1	970	35	1.159482	NR_110175,NR_110176,NR_110177
NCK2	2407	1224	16.34078	NM_001004722,NM_003581,NM_001004720
NCKAP1	5015	6541	41.91223	NM_013436,NM_205842
NCKAP1L	3764	0	0	NM_005337,NM_001184976
NCKAP5	7594	286	1.210216	NM_207481,NM_207363
NCKAP5L	4900	1268	8.315546	NM_001037806
NCKIPSD	2979	1081	11.66065	NM_016453,NM_184231
NCL	2717	9048	107.0115	NM_005381
NCLN	3730	3154	27.17193	NM_020170,NM_001321463
NCMAP	3990	0	0	NM_001010980
NCOA1	6891	948	4.420727	NM_003743,NM_147223,NM_147233
NCOA2	8554	703	2.64091	NM_001321707,NM_001321713,NM_001321711,NM_001321712,NM_006540,NM_001321703
NCOA3	7984	1899	7.643144	NM_181659,NM_001174088,NM_001174087,NM_006534
NCOA4	3492	5840	53.74105	NM_001145260,NM_001145261,NM_001145262,NM_001145263,NM_005437
NCOA5	3140	1294	13.24257	NM_001348150,NM_001348151,NM_001348149,NM_020967,NM_001348148
NCOA6	9290	1324	4.57973	NM_001242539,NM_014071,NM_001318240
NCOA7	6440	1123	5.603527	NM_001199621,NM_181782,NM_001122842,NM_001199622,NM_001199620,NM_001199619
NCOA7-AS1	496	0	0	NR_126386
NCOR1	9286	1924	6.658003	NM_006311,NM_001190438,NM_001190440
NCOR1P1	419	0	0	NR_003678
NCOR2	8827	6170	22.46154	NM_006312,NM_001077261,NM_001206654
NCR1	1153	0	0	NM_001242356,NM_001145458,NM_001145457,NM_001242357,NM_004829
NCR2	1048	0	0	NM_004828,NM_001199509,NM_001199510
NCR3	875	0	0	NM_147130,NM_147130,NM_001145466,NM_147130,NM_001145467,NM_001145466,NM_001145467,NM_001145466,NM_147130,NM_001145467,NM_001145466,NM_001145466,NM_001145466,NM_147130,NM_001145466,NM_001145467,NM_147130,NM_147130,NM_001145467,NM_001145467,NM_001145466,NM_147130,NM_001145467,NM_001145467
NCR3LG1	6382	37	0.1862998	NM_001202439
NCRNA00250	519	0	0	NR_126028
NCRUPAR	486	0	0	NR_028375
NCS1	4991	1354	8.717635	NM_001128826,NM_014286
NCSTN	2521	5257	67.00893	NM_015331,NM_001290184,NM_001290186
NDC1	4705	456	3.114389	NM_018087,NR_033142,NM_001168551
NDC80	2172	17	0.2515108	NM_006101
NDE1	3220	656	6.546596	NM_001143979,NM_017668
NDEL1	2433	1872	24.72472	NM_030808,NM_001330129,NM_001025579
NDFIP1	3597	6028	53.85182	NM_030571
NDFIP2	4595	878	6.140116	NM_019080,NM_001161407
NDFIP2-AS1	431	0	0	NR_046685
NDN	1897	3586	60.745	NM_002487
NDNF	2871	182	2.037069	NM_024574
NDOR1	4829	748	4.977508	NM_014434,NM_001144026,NM_001144027,NM_001144028
NDP	2002	34	0.5457358	NM_000266
NDRG1	3081	6420	66.9593	NM_001135242,NM_001258432,NM_001258433,NM_006096
NDRG2	2122	483	7.314242	NM_201537,NM_001282213,NM_001282214,NM_001282215,NM_001282216,NM_001282212,NM_201536,NM_201538,NM_201539,NM_001282211,NM_201540,NM_201541,NM_016250,NM_001320329,NM_201535
NDRG3	2988	1337	14.37866	NR_038370,NM_032013,NM_022477
NDRG4	3169	63	0.6388309	NM_020465,NR_040072,NM_001242833,NM_001130487,NM_022910,NM_001242834,NM_001242835,NM_001242836
NDST1	7946	7920	32.02906	NM_001543,NM_001301063
NDST1-AS1	407	0	0	NR_105061
NDST2	3996	1476	11.86939	NM_001330107,NM_003635
NDST3	5947	0	0	NM_004784
NDST4	3341	0	0	NM_022569
NDUFA1	486	918	60.69794	NM_004541
NDUFA10	4806	2131	14.24844	NR_136155,NR_136158,NR_136156,NM_001322019,NM_004544,NR_136157,NM_001322020
NDUFA11	2633	3433	41.89773	NR_034166,NM_175614,NM_001193375
NDUFA12	583	656	36.15787	NM_001258338,NM_018838
NDUFA13	542	3018	178.9318	NM_015965
NDUFA2	846	1195	45.39052	NM_001185012,NM_002488,NR_033697
NDUFA3	354	385	34.94822	NM_004542
NDUFA4	2058	3163	49.388	NM_002489
NDUFA4L2	1188	279	7.54667	NM_020142
NDUFA5	5739	1787	10.00589	NR_111925,NR_104169,NM_001282419,NM_001291304,NR_104168,NM_001282422,NM_001282421,NM_001282420,NM_005000,NR_111926
NDUFA6	1255	1049	26.85959	NM_002490
NDUFA6-AS1	1658	95	1.841224	NR_034118
NDUFA7	552	342	19.90924	NR_135539,NM_005001
NDUFA8	843	903	34.42134	NM_001318195,NM_014222
NDUFA9	1609	1144	22.84744	NM_005002
NDUFAB1	667	1493	71.92859	NM_005003
NDUFAF1	1477	389	8.463241	NR_045620,NM_016013
NDUFAF2	719	409	18.2794	NM_174889
NDUFAF3	943	1264	43.07278	NM_199069,NM_199073,NM_199074,NM_199070
NDUFAF4	2411	269	3.585277	NM_014165
NDUFAF4P1	2328	0	0	NR_036507
NDUFAF5	2390	205	2.756281	NM_024120,NM_001039375,NR_029377
NDUFAF6	1804	183	3.259734	NM_001330582,NM_152416
NDUFAF7	2211	362	5.261231	NM_001083946,NM_144736
NDUFAF8	560	710	40.74158	NM_001086521
NDUFB1	419	417	31.98082	NM_004545
NDUFB10	697	1730	79.75922	NM_004548
NDUFB11	1094	1896	55.69146	NM_019056,NM_001135998
NDUFB2	495	1066	69.20215	NM_004546
NDUFB2-AS1	1648	6	0.1169935	NR_024454
NDUFB3	755	750	31.9214	NM_001257102,NM_002491
NDUFB4	610	1620	85.34003	NM_001168331,NM_004547
NDUFB5	1059	1697	51.49363	NM_001199958,NM_001199957,NM_002492
NDUFB6	861	777	28.99916	NM_001199987,NM_182739,NM_002493
NDUFB7	546	1521	89.51672	NM_004146
NDUFB8	741	1840	79.79344	NM_001284367,NM_001284368,NM_005004
NDUFB9	717	1785	79.99938	NM_001311168,NM_001278645,NM_005005,NM_001278646
NDUFC1	784	655	26.84682	NM_001184990,NM_001184988,NM_001184991,NM_002494,NM_001184987,NM_001184986,NM_001184989
NDUFC2	2268	782	11.07978	NM_004549,NM_001204055,NM_001204054
NDUFC2-KCTD14	2292	1653	23.17533	NM_001203260,NM_001203261,NM_001203262
NDUFS1	3393	1212	11.47853	NM_005006,NM_001199981,NM_001199983,NM_001199982,NM_001199984
NDUFS2	2041	1931	30.40233	NM_001166159,NM_004550
NDUFS3	959	1156	38.73529	NM_004551
NDUFS4	802	1232	49.36327	NM_002495,NM_001318051,NR_134474,NR_134473,NR_134475
NDUFS5	571	1786	100.5108	NM_001184979,NM_004552
NDUFS6	548	869	50.95735	NM_004553
NDUFS7	786	1505	61.52924	NM_024407
NDUFS8	804	1977	79.01658	NM_002496
NDUFV1	1604	2695	53.99108	NM_007103,NM_001166102
NDUFV2	930	1727	59.67288	NM_021074
NDUFV2-AS1	845	6	0.2281719	NR_110772,NR_110771
NDUFV3	1035	680	21.11233	NM_021075,NM_001001503
NEAT1	22741	6645	9.389728	NR_028272,NR_131012
NEB	26307	4	0.004886031	NM_001164507,NM_004543,NM_001164508,NM_001271208
NEBL	6940	0	0	NM_001173484,NM_006393,NM_213569
NEBL-AS1	560	0	0	NR_046284,NR_046283
NECAB1	5140	146	0.9127615	NM_022351
NECAB2	1606	0	0	NM_001329748,NM_001329749,NM_019065
NECAB3	1937	290	4.811007	NM_031232,NM_031231
NECAP1	2511	539	6.897785	NM_015509,NR_024260
NECAP2	2003	2667	42.78679	NM_001145277,NM_018090,NM_001145278
NECTIN1	1434	323	7.238039	NM_203285,NM_002855,NM_203286
NECTIN2	2856	2710	30.49149	NM_002856,NM_001042724
NECTIN3	2506	459	5.885715	NM_015480,NM_001243286,NM_001243288
NECTIN4	3502	0	0	NM_030916
NEDD1	3788	757	6.421751	NM_152905,NM_001135176,NM_001135177,NM_001135175
NEDD4	5897	768	4.185021	NR_104302,NM_198400,NM_001284339,NM_001284338,NM_001284340,NM_006154,NM_001329212
NEDD4L	8482	367	1.390386	NM_001144969,NM_001144971,NM_001144970,NM_001243960,NM_015277,NM_001144964,NM_001144965,NM_001144968,NM_001144966,NM_001144967
NEDD8	625	1405	72.23769	NM_006156
NEDD8-MDP1	610	967	50.94062	NR_137632,NR_137631,NM_001199823,NR_137630
NEDD9	4536	1398	9.903796	NM_001271033,NR_073131,NM_182966,NM_001142393,NM_006403
NEFH	3719	43	0.3715437	NM_021076
NEFL	3840	15	0.1255243	NM_006158
NEFM	3271	0	0	NM_001105541,NM_005382
NEGR1	5669	2992	16.95988	NM_173808
NEGR1-IT1	534	0	0	NR_046218
NEIL1	1820	97	1.712647	NM_024608,NR_046311,NM_001256552
NEIL2	2202	211	3.079163	NM_145043,NM_001135748,NM_001135747,NM_001135746
NEIL3	2402	17	0.2274278	NM_018248
NEK1	5541	608	3.526006	NM_012224,NM_001199397,NM_001199398,NM_001199399,NM_001199400
NEK10	2678	17	0.2039886	NM_152534,NM_001031741,NM_001304384,NM_199347
NEK11	2096	397	6.086489	NM_001321221,NM_001321222,NM_001321220,NM_001321223,NM_001146003,NM_024800,NM_001321224,NM_145910
NEK2	2143	6	0.08996978	NM_001204183,NM_001204182,NM_002497
NEK3	2345	106	1.452548	NM_002498,NR_027415,NM_152720,NM_001146099
NEK4	5790	620	3.440969	NM_001348412,NM_001348414,NM_003157,NM_001348413,NM_001193533
NEK5	2924	2	0.02197962	NM_199289
NEK6	2582	2249	27.98986	NM_001166167,NM_001166168,NM_014397,NM_001166171,NM_001145001,NM_001166169,NM_001166170
NEK7	4132	5790	45.02833	NM_133494
NEK8	2858	53	0.5959108	NM_178170
NEK9	6284	2862	14.63528	NM_001329238,NM_001329237,NM_033116
NELFA	2468	846	11.01521	NM_005663
NELFB	2573	2681	33.48302	NM_015456
NELFCD	2305	1149	16.01831	NM_198976
NELFE	1561	1701	35.0162	NM_002904,NM_002904,NM_002904,NM_002904,NM_002904,NM_002904
NELL1	3351	5	0.04794719	NM_006157,NM_201551,NM_001288714,NM_001288713
NELL2	3210	0	0	NM_001145108,NM_001145110,NM_006159,NM_001145107,NM_001145109
NEMF	4796	1120	7.504235	NM_001301732,NM_004713
NEMP1	5617	499	2.854721	NM_015257,NM_001130963
NEMP2	3591	131	1.172259	NM_001142645,NR_136298
NENF	888	1045	37.81559	NM_013349,NR_026598
NEO1	7088	2370	10.74465	NM_001172624,NM_001172623,NM_002499
NEPRO	4485	945	6.770752	NM_001319110,NR_134969,NM_001319114,NM_001319115,NM_001319112,NM_001319109,NM_015412,NM_001319111
NES	5557	223	1.289532	NM_006617
NET1	3906	454	3.735005	NM_001047160,NR_073040,NM_005863
NETO1	1848	6	0.1043318	NM_001201465,NM_138966,NM_138999
NETO2	3692	93	0.8094478	NM_001201477,NM_018092
NEU1	2071	2178	33.79445	NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434,NM_000434
NEU2	1143	0	0	NM_005383
NEU3	2748	16	0.1870987	NM_006656
NEU4	2036	1	0.01578301	NM_001167599,NM_001167600,NM_080741,NM_001167602,NM_001167601
NEURL1	4315	13	0.09681221	NM_004210
NEURL1-AS1	495	0	0	NR_120675,NR_120676
NEURL1B	5694	29	0.1636621	NM_001308177,NM_001142651,NM_001308178
NEURL2	1454	48	1.060827	NM_080749,NM_001278535
NEURL3	1678	0	0	NM_001285486,NM_001285485,NR_104346
NEURL4	5181	580	3.597344	NM_032442,NM_001005408
NEUROD1	3002	0	0	NM_002500
NEUROD2	3032	0	0	NM_006160
NEUROD4	3956	0	0	NM_021191
NEUROD6	2161	0	0	NM_022728
NEUROG1	1668	0	0	NM_006161
NEUROG2	2287	0	0	NM_024019
NEUROG3	1255	0	0	NM_020999
NEXN	3197	1091	10.96604	NM_144573,NM_001172309
NEXN-AS1	2292	21	0.2944234	NR_103535
NF1	2939	1611	17.61423	NM_000267,NM_001042492,NM_001128147
NF1P2	966	1	0.03326523	NR_028506,NR_028506
NF2	6074	1605	8.491176	NM_181832,NM_181830,NM_181829,NM_181828,NM_000268,NM_181833,NM_181831,NM_181825,NM_016418
NFAM1	5604	3	0.01720247	NM_001318323,NM_145912
NFASC	2510	1092	13.9803	NM_015090,NM_001160331,NM_001160332,NM_001160333,NM_001005388,NM_001005389
NFAT5	5311	2229	13.48656	NM_138713,NM_138714,NM_173214,NM_006599,NM_001113178,NM_173215
NFATC1	4341	818	6.055236	NM_001278669,NM_006162,NM_001278672,NM_001278673,NM_001278675,NM_172387,NM_172388,NM_172389,NM_172390,NM_001278670
NFATC2	6933	0	0	NM_173091,NM_001136021,NM_012340,NM_001258292,NM_001258297,NM_001258296,NM_001258295,NM_001258294
NFATC2IP	3858	516	4.297888	NM_032815
NFATC3	6332	841	4.267983	NM_173163,NM_004555,NM_173165
NFATC4	5492	6240	36.51083	NM_001198967,NM_001198966,NM_001198965,NM_001136022,NM_004554,NM_001320043,NM_001288802
NFE2	1682	17	0.3247809	NM_001261461,NM_006163,NM_001136023
NFE2L1	4860	12038	79.59498	NM_003204,NM_001330262,NM_001330261
NFE2L2	2950	6163	67.13326	NM_001313903,NM_001313904,NM_001313902,NM_001313900,NM_001145413,NM_006164,NM_001145412,NM_001313901
NFE2L3	3710	207	1.792933	NM_004289
NFIA	9482	523	1.772431	NM_005595,NM_001145512,NM_001145511,NM_001134673
NFIA-AS1	392	0	0	NR_104180
NFIA-AS2	1270	0	0	NR_110618,NR_110617
NFIB	8264	704	2.737473	NM_001282787,NM_001190738,NM_001190737,NM_005596
NFIC	8068	3952	15.7405	NM_001245004,NM_005597,NM_001245005,NM_001245002,NM_205843
NFIL3	2228	667	9.62007	NM_001290000,NM_005384,NM_001289999
NFIX	5545	13975	80.98747	NM_001271043,NM_002501,NM_001271044
NFKB1	3892	2048	16.90926	NM_001165412,NM_003998,NM_001319226
NFKB2	3126	1102	11.32818	NM_001288724,NM_001261403,NM_001077494,NM_001322935,NM_001322934,NM_002502
NFKBIA	1567	1232	25.26442	NM_020529
NFKBIB	994	787	25.44227	NR_040515,NM_002503,NM_001243116
NFKBID	2135	42	0.6321483	NM_001321831,NM_139239
NFKBIE	2581	319	3.971643	NM_004556
NFKBIL1	1385	796	18.46847	NM_005007,NM_001144963,NM_001144961,NM_005007,NM_005007,NM_005007,NM_001144962,NM_001144962,NM_005007,NM_001144962,NM_001144962,NM_001144962,NM_001144962,NM_001144963,NM_001144963,NM_001144962,NM_005007,NM_001144963,NM_001144961,NM_001144961,NM_001144961,NM_005007,NM_001144963,NM_001144963,NM_001144961,NM_001144961,NM_001144961,NM_001144963
NFKBIZ	3926	586	4.796395	NM_001005474,NM_031419
NFRKB	5046	580	3.693587	NM_001143835,NM_006165
NFS1	2232	492	7.083347	NM_021100,NR_037570,NM_001198989
NFU1	1194	981	26.40172	NR_045631,NR_045632,NM_001002756,NM_001002755,NM_015700
NFX1	3641	1043	9.205157	NM_001318758,NM_002504,NM_147134
NFXL1	3723	232	2.002454	NM_152995,NR_103795,NM_001278624,NM_001278623
NFYA	6132	801	4.19757	NM_002505,NM_021705
NFYB	3482	1547	14.27674	NM_006166
NFYC	2364	833	11.32309	NM_001308115,NM_001308114,NM_001142589,NM_001142588,NM_001142587,NM_014223,NM_001142590
NFYC-AS1	3182	6	0.06059247	NR_024567
NGB	1876	0	0	NM_021257
NGDN	1588	509	10.29994	NM_001042635,NM_015514
NGEF	2812	0	0	NM_019850,NM_001114090
NGF	1049	101	3.093951	NM_002506
NGFR	3420	0	0	NM_002507
NGLY1	2589	458	5.684615	NM_001145293,NM_001145294,NM_001145295,NM_018297
NGRN	1760	4801	87.65701	NM_001033088,NR_028052
NHEG1	1360	0	0	NR_027994
NHEJ1	2103	341	5.210539	NM_024782
NHLH1	2559	0	0	NM_005598
NHLH2	2500	0	0	NM_005599,NM_001111061
NHLRC1	2134	57	0.8583176	NM_198586
NHLRC2	6392	230	1.156268	NM_198514
NHLRC3	3353	608	5.8269	NR_073109,NM_001012754,NM_001017370
NHLRC4	2106	21	0.3204266	NM_176677,NM_001301159
NHP2	854	1240	46.65857	NM_001034833,NM_017838
NHS	8165	182	0.7162799	NM_001291867,NM_198270,NM_001136024,NM_001291868
NHS-AS1	383	0	0	NR_046632
NHSL1	7490	220	0.9438619	NM_001144060,NM_020464
NHSL2	3678	53	0.4630541	NM_001013627
NICN1	3227	361	3.594809	NM_032316
NID1	5881	10916	59.64581	NM_002508
NID2	5046	5522	35.1655	NM_007361
NIF3L1	1428	515	11.58902	NM_001142356,NM_021824,NM_001136039,NM_001142355
NIFK	1738	1197	22.13156	NM_032390
NIFK-AS1	1799	81	1.446843	NR_037856,NR_037857,NR_037858
NIM1K	2470	67	0.8716566	NR_072980,NM_153361
NIN	10293	855	2.669265	NM_016350,NM_182946,NM_182944,NM_020921
NINJ1	1281	1103	27.66903	NM_004148
NINJ2	1214	240	6.352726	NM_001294346,NM_001294345,NM_016533
NINL	3944	295	2.403548	NM_025176,NM_001318226
NIP7	2319	777	10.76683	NM_001199434,NM_016101
NIPA1	6565	310	1.517381	NM_001142275,NM_144599
NIPA2	3130	2037	20.9129	NM_030922,NM_001008894,NM_001184889,NM_001184888,NM_001008892,NM_001008860
NIPAL1	5302	0	0	NM_207330
NIPAL2	4465	1521	10.9465	NM_001321635,NR_135746,NR_135747,NR_135745,NM_024759,NM_001321636
NIPAL3	5513	973	5.671428	NM_020448,NM_001322857,NM_001322859,NM_001322856,NM_001322860,NM_001322858,NR_136506,NM_001322862,NR_136508,NM_001322855,NR_136507,NM_001322854,NM_001330409,NM_001322861,NM_001322866,NM_001322868,NM_001322865,NM_001322864,NM_001322863
NIPAL4	3222	0	0	NM_001099287,NM_001172292
NIPBL	10389	1404	4.342711	NM_133433,NM_015384
NIPBL-AS1	5334	158	0.9518569	NR_046262
NIPSNAP1	1935	1041	17.2877	NM_003634,NM_001202502
NIPSNAP3A	1755	796	14.57483	NM_001329570,NM_015469
NIPSNAP3B	1834	156	2.733335	NR_130759,NM_018376,NR_130760
NISCH	2694	3311	39.49382	NM_007184,NM_001276293,NM_001276294
NIT1	1519	801	16.94503	NM_001185093,NM_001185092,NM_005600,NM_001185094
NIT2	1271	573	14.48694	NM_020202
NKAIN1	2922	1	0.01099733	NM_024522
NKAIN2	3393	0	0	NM_001300737,NM_001300738,NM_001300740,NM_153355,NM_001040214
NKAIN3	1854	0	0	NR_130764,NM_001304533
NKAIN4	1430	0	0	NM_152864
NKAP	1585	494	10.01533	NM_024528
NKAPL	1662	48	0.9280638	NM_001007531
NKAPP1	2420	16	0.2124576	NR_027131
NKD1	8716	0	0	NM_033119
NKD2	1891	234	3.976417	NM_001271082,NM_033120
NKG7	826	0	0	NM_005601
NKILA	2598	25	0.3092206	NR_131157
NKIRAS1	1995	1429	23.01744	NM_020345
NKIRAS2	2471	1208	15.70948	NM_001144929,NM_001001349,NM_001144928,NM_001144927,NM_017595
NKPD1	4687	5	0.03428014	NM_198478
NKRF	3355	357	3.419348	NM_001173488,NM_017544,NM_001173487
NKTR	7305	674	2.964881	NM_005385,NM_001349126,NM_001349125,NM_001349124
NKX1-1	1347	0	0	NM_001290079
NKX1-2	971	0	0	NM_001146340
NKX2-1	2181	0	0	NM_003317,NM_001079668
NKX2-1-AS1	1775	0	0	NR_103710
NKX2-2	2080	0	0	NM_002509
NKX2-3	2096	0	0	NM_145285
NKX2-4	1619	0	0	NM_033176
NKX2-5	1961	0	0	NM_001166176,NM_004387,NM_001166175
NKX2-6	906	0	0	NM_001136271
NKX2-8	1836	0	0	NM_014360
NKX3-1	3008	55	0.5875603	NM_006167,NR_046072,NM_001256339
NKX3-2	2241	59	0.8460144	NM_001189
NKX6-1	1116	0	0	NM_006168
NKX6-2	1019	0	0	NM_177400
NKX6-3	1683	0	0	NM_152568
NLE1	2684	412	4.932673	NM_018096,NM_001014445
NLGN1	4947	124	0.8054663	NM_014932
NLGN1-AS1	814	0	0	NR_046664
NLGN2	4646	2782	19.24179	NM_020795
NLGN3	3925	32	0.2619859	NM_181303,NM_001166660,NM_001321276,NM_018977
NLGN4X	5889	20	0.109133	NM_001282146,NM_001282145,NM_020742,NM_181332
NLGN4Y	5396	0	0	NM_001206850,NM_001164238,NR_028319,NM_014893,NR_046355
NLGN4Y-AS1	532	0	0	NR_046504
NLK	3538	205	1.861931	NM_016231
NLN	8661	594	2.20387	NM_020726
NLRC3	6411	68	0.3408401	NR_075083,NM_178844
NLRC4	3374	4	0.03809628	NM_001199139,NM_001199138,NM_001302504,NM_021209
NLRC5	6748	268	1.276225	NM_032206,NM_001330552
NLRP1	5481	415	2.433077	NM_001033053,NM_033006,NM_033007,NM_033004,NM_014922
NLRP10	2020	8	0.1272642	NM_176821
NLRP11	3191	0	0	NM_145007,NM_001297743
NLRP12	3692	0	0	NM_144687,NM_001277126,NM_001277129
NLRP13	3540	0	0	NM_176810,NM_001321057
NLRP14	3823	0	0	NM_176822
NLRP2	3549	0	0	NM_001348003,NM_001174083,NM_017852,NM_001174082,NR_145325,NM_001174081
NLRP2B	3194	0	0	NM_001319967
NLRP3	4457	10	0.07209828	NM_183395,NM_001127461,NM_001079821,NM_001127462,NM_001243133,NM_004895
NLRP4	3674	0	0	NM_134444
NLRP5	3883	0	0	NM_153447
NLRP6	2763	0	0	NM_001276700,NM_138329
NLRP7	3337	0	0	NM_206828,NM_001127255,NM_139176
NLRP8	3934	0	0	NM_001317000,NM_176811
NLRP9	3484	0	0	NM_176820
NLRX1	4144	771	5.978637	NM_001282358,NM_024618,NM_001282143,NM_001282144
NMB	1025	448	14.045	NM_021077,NM_205858
NMBR	2052	22	0.3445188	NM_002511,NM_001324308,NM_001324307
NMD3	2396	1205	16.16098	NM_015938,NM_001320227
NME1	811	1458	57.77025	NM_198175,NM_000269
NME1-NME2	1295	8854	219.7037	NM_001018136,NR_037149
NME2	829	4223	163.6945	NM_001018139,NM_001198682,NM_001018138,NM_001018137,NM_002512
NME3	1014	1275	40.40544	NM_002513
NME4	1117	3284	94.47514	NM_001286438,NM_001286439,NM_005009,NM_001286436,NM_001286433,NM_001286440,NM_001286435
NME5	1226	19	0.4980016	NM_003551
NME6	2981	251	2.705698	NM_001308435,NM_001308434,NM_001308427,NM_001308428,NM_001308431,NM_001308426,NM_005793,NM_001308430,NM_001308433
NME7	1702	588	11.10159	NM_013330,NM_197972,NR_104229
NME8	2311	0	0	NM_016616
NME9	2440	0	0	NM_001349018,NM_001349024,NM_178130,NM_001349020,NM_001349022,NM_001349025,NM_001349023,NM_001349021
NMI	1479	525	11.40667	NM_004688
NMNAT1	1094	474	13.92286	NM_001297778,NM_022787,NM_001297779
NMNAT2	5560	20	0.1155907	NM_170706,NM_015039
NMNAT3	2072	40	0.6203515	NM_178177,NM_001320511,NM_001320510,NM_001200047,NM_001320513,NM_001320512
NMRAL1	1265	764	19.40754	NM_020677,NM_001305141,NM_001305142
NMRAL2P	2166	19	0.281879	NR_033752
NMRK1	2180	362	5.336047	NM_017881,NM_001330679,NM_001127603,NM_001330678
NMRK2	707	0	0	NM_170678,NM_001289117,NR_110316
NMS	485	0	0	NM_001011717
NMT1	4897	4405	28.90569	NM_021079
NMT2	2967	422	4.570487	NM_004808,NM_001308295
NMU	818	0	0	NM_001292046,NR_120489,NM_001292045,NM_006681
NMUR1	3274	0	0	NM_006056
NMUR2	2064	0	0	NM_020167
NNAT	1301	28	0.6915894	NM_001322802,NM_181689,NM_005386
NNMT	1578	17776	361.9884	NM_006169
NNT	4414	1342	9.769847	NM_012343,NM_182977,NM_001331026
NNT-AS1	3304	196	1.906266	NR_073113
NOA1	2278	1145	16.15174	NM_032313
NOB1	1644	1571	30.70732	NM_014062,NR_074074
NOBOX	2076	0	0	NM_001080413
