Gene name	max length	read count	rpkm	IDs
MIR3666	111	0	0	NR_037439
MIR3667	74	0	0	NR_037440
MIR3668	75	0	0	NR_037441
MIR367	68	0	0	NR_029860
MIR3670-1	65	0	0	NR_037442,NR_037442,NR_037442
MIR3670-2	65	0	0	NR_049832,NR_049832,NR_049832
MIR3670-3	65	0	0	NR_128712,NR_128712,NR_128712
MIR3670-4	65	0	0	NR_128713,NR_128713,NR_128713
MIR3671	88	0	0	NR_037443
MIR3672	82	0	0	NR_037444
MIR3674	68	0	0	NR_037445
MIR3675	74	0	0	NR_037446,NR_037446,NR_037446
MIR3677	60	0	0	NR_037448
MIR3678	94	0	0	NR_037449
MIR3679	68	0	0	NR_037450
MIR3680-1	87	0	0	NR_037451,NR_037451
MIR3680-2	87	0	0	NR_049833,NR_049833
MIR3681	72	0	0	NR_037452
MIR3681HG	2195	0	0	NR_110198,NR_110197,NR_110196
MIR3682	84	0	0	NR_037453
MIR3683	82	0	0	NR_037454
MIR3684	74	0	0	NR_037455
MIR3685	62	0	0	NR_037456
MIR3686	86	0	0	NR_037457
MIR3687-1	61	0	0	NR_037458
MIR3687-2	61	0	0	NR_128714
MIR3688-1	93	0	0	NR_037459
MIR3688-2	87	0	0	NR_039963
MIR3689A	78	0	0	NR_037460
MIR3689B	148	0	0	NR_037469
MIR3689C	72	0	0	NR_039691
MIR3689D1	74	0	0	NR_039693
MIR3689D2	80	0	0	NR_039694
MIR3689E	72	0	0	NR_039695
MIR3689F	66	0	0	NR_039696
MIR369	70	0	0	NR_029862
MIR3690	75	0	0	NR_037461,NR_037461
MIR3691	90	0	0	NR_037462
MIR3692	69	0	0	NR_037463
MIR370	75	0	0	NR_029863
MIR3713	45	0	0	NR_037464
MIR3714	65	0	0	NR_037465
MIR371A	67	0	0	NR_029864
MIR371B	66	0	0	NR_039909
MIR372	67	0	0	NR_029865
MIR373	69	0	0	NR_029866
MIR374A	72	0	0	NR_030785
MIR374B	72	0	0	NR_030620
MIR374C	70	0	0	NR_037511
MIR375	64	0	0	NR_029867
MIR376A1	68	0	0	NR_029868
MIR376A2	80	0	0	NR_030266
MIR376B	100	0	0	NR_030157
MIR376C	66	0	0	NR_029861
MIR377	69	0	0	NR_029869
MIR378A	66	0	0	NR_029870
MIR378B	57	0	0	NR_036084
MIR378C	81	0	0	NR_036180
MIR378D1	54	0	0	NR_039608
MIR378D2	98	0	0	NR_039602
MIR378E	79	0	0	NR_039609
MIR378F	78	0	0	NR_039615
MIR378G	41	0	0	NR_039620
MIR378H	83	0	0	NR_039667
MIR378I	76	0	0	NR_039760
MIR378J	109	0	0	NR_106744
MIR379	67	0	0	NR_029871
MIR380	61	0	0	NR_029872
MIR381	75	0	0	NR_029873
MIR381HG	425	0	0	NR_104192
MIR382	76	0	0	NR_029874
MIR383	73	0	0	NR_029875
MIR384	88	0	0	NR_029909
MIR3907	151	0	0	NR_037468
MIR3908	126	0	0	NR_037470
MIR3909	119	0	0	NR_037471
MIR3910-1	111	0	0	NR_037472
MIR3910-2	79	0	0	NR_037489
MIR3911	109	0	0	NR_037473
MIR3912	105	0	0	NR_037474
MIR3913-1	102	0	0	NR_037475
MIR3913-2	100	0	0	NR_037476
MIR3914-1	99	0	0	NR_037477
MIR3914-2	95	0	0	NR_037479
MIR3915	97	0	0	NR_037478
MIR3916	94	0	0	NR_037480
MIR3917	93	0	0	NR_037481
MIR3918	93	0	0	NR_037482
MIR3919	89	0	0	NR_037483
MIR3920	86	0	0	NR_037485
MIR3921	85	0	0	NR_037486
MIR3922	84	0	0	NR_037487
MIR3923	83	0	0	NR_037488
MIR3924	81	0	0	NR_037490
MIR3925	77	0	0	NR_037491
MIR3926-1	73	0	0	NR_037492
MIR3926-2	63	0	0	NR_037495
MIR3927	71	0	0	NR_037493
MIR3928	58	0	0	NR_037496
MIR3929	55	0	0	NR_037497
MIR3934	107	0	0	NR_037498
MIR3935	104	0	0	NR_037499
MIR3936	110	0	0	NR_037500
MIR3937	106	0	0	NR_037501
MIR3938	103	0	0	NR_037502
MIR3939	106	0	0	NR_037504
MIR3940	102	0	0	NR_037505
MIR3941	103	0	0	NR_037506
MIR3942	109	0	0	NR_037507
MIR3943	100	0	0	NR_037508
MIR3944	108	0	0	NR_037509
MIR3945	98	0	0	NR_037510
MIR3945HG	3390	0	0	NR_132989,NR_037867
MIR3960	91	0	0	NR_039767
MIR3972	87	0	0	NR_039768
MIR3973	107	0	0	NR_039769
MIR3974	96	0	0	NR_039770
MIR3975	70	0	0	NR_039771
MIR3976	139	0	0	NR_039772
MIR3976HG	1690	0	0	NR_038839
MIR3977	70	0	0	NR_039773
MIR3978	101	0	0	NR_039774
MIR409	79	0	0	NR_029975
MIR410	80	0	0	NR_030156
MIR411	96	0	0	NR_030389
MIR412	91	0	0	NR_030155
MIR421	85	0	0	NR_030398
MIR422A	90	0	0	NR_029944
MIR423	94	0	0	NR_029945
MIR424	98	0	0	NR_029946
MIR425	87	0	0	NR_029948
MIR4251	61	0	0	NR_036215
MIR4252	63	0	0	NR_036218
MIR4253	68	0	0	NR_036214
MIR4254	76	0	0	NR_036216
MIR4255	72	0	0	NR_036217
MIR4256	64	0	0	NR_036210
MIR4257	86	0	0	NR_036211
MIR4258	91	0	0	NR_036212
MIR4259	101	0	0	NR_130464
MIR4260	67	0	0	NR_036213
MIR4261	58	0	0	NR_036222
MIR4262	54	0	0	NR_036226
MIR4263	83	0	0	NR_036230
MIR4264	66	0	0	NR_036231
MIR4265	99	0	0	NR_036223
MIR4266	55	0	0	NR_036224
MIR4267	82	0	0	NR_036225
MIR4268	64	0	0	NR_036228
MIR4269	84	0	0	NR_036229
MIR4270	70	0	0	NR_036232
MIR4271	67	0	0	NR_036233
MIR4272	64	0	0	NR_036234
MIR4273	84	0	0	NR_036235,NR_036235
MIR4274	91	0	0	NR_036238
MIR4275	87	0	0	NR_036237
MIR4276	70	0	0	NR_036236
MIR4277	84	0	0	NR_036240
MIR4278	69	0	0	NR_036242
MIR4279	58	0	0	NR_036241
MIR4280	76	0	0	NR_036243
MIR4281	62	0	0	NR_036239
MIR4282	67	0	0	NR_036244
MIR4283-1	80	0	0	NR_036246,NR_036246
MIR4283-2	80	0	0	NR_036270,NR_036270
MIR4284	81	0	0	NR_036247
MIR4285	85	0	0	NR_036245
MIR4286	93	0	0	NR_036248
MIR4287	78	0	0	NR_036249
MIR4288	67	0	0	NR_036250
MIR4289	70	0	0	NR_036252
MIR429	83	0	0	NR_029957
MIR4290	95	0	0	NR_036253
MIR4290HG	2720	0	0	NR_038882
MIR4291	65	0	0	NR_036254
MIR4292	67	0	0	NR_036251
MIR4293	78	0	0	NR_036181
MIR4294	76	0	0	NR_036182
MIR4295	85	0	0	NR_036177
MIR4296	88	0	0	NR_036178
MIR4297	76	0	0	NR_036179
MIR4298	73	0	0	NR_036185
MIR4299	72	0	0	NR_036184
MIR4300	96	0	0	NR_036186
MIR4300HG	1400	0	0	NR_120571
MIR4301	66	0	0	NR_036183
MIR4302	60	0	0	NR_036188
MIR4303	66	0	0	NR_036189
MIR4304	62	0	0	NR_036187
MIR4305	102	0	0	NR_036190
MIR4306	91	0	0	NR_036191
MIR4307	84	0	0	NR_036193
MIR4307HG	822	0	0	NR_110041
MIR4308	81	0	0	NR_036194
MIR4309	83	0	0	NR_036192
MIR431	114	0	0	NR_029965
MIR4310	57	0	0	NR_036195
MIR4311	100	0	0	NR_036196
MIR4312	76	0	0	NR_036197
MIR4313	101	0	0	NR_036198
MIR4314	92	0	0	NR_036201
MIR4315-1	73	0	0	NR_036199,NR_036199,NR_036199
MIR4315-2	73	0	0	NR_036271,NR_036271,NR_036271
MIR4316	71	0	0	NR_036200
MIR4317	65	0	0	NR_036205
MIR4318	81	0	0	NR_036202
MIR4319	85	0	0	NR_036203
MIR432	94	0	0	NR_030173
MIR4320	65	0	0	NR_036204
MIR4321	80	0	0	NR_036207
MIR4322	73	0	0	NR_036206
MIR4323	69	0	0	NR_036208
MIR4324	72	0	0	NR_036209
MIR4325	90	0	0	NR_036219
MIR4326	59	0	0	NR_036220
MIR4327	85	0	0	NR_036221
MIR4328	56	0	0	NR_036258
MIR4329	71	0	0	NR_036255
MIR433	93	0	0	NR_029966
MIR4330	105	0	0	NR_036256
MIR4417	73	0	0	NR_039612
MIR4418	62	0	0	NR_039613
MIR4419A	77	0	0	NR_039614
MIR4419B	68	0	0	NR_039720
MIR4420	77	0	0	NR_039616
MIR4421	69	0	0	NR_039617
MIR4422	83	0	0	NR_039618
MIR4423	80	0	0	NR_039619
MIR4424	86	0	0	NR_039622
MIR4425	84	0	0	NR_039623
MIR4426	60	0	0	NR_039624,NR_039624,NR_039624
MIR4427	68	0	0	NR_039625
MIR4428	73	0	0	NR_039626
MIR4429	73	0	0	NR_039627
MIR4430	49	0	0	NR_039628
MIR4431	94	0	0	NR_039630
MIR4432	84	0	0	NR_039631
MIR4432HG	703	0	0	NR_132991,NR_132992
MIR4433A	81	0	0	NR_039632
MIR4433B	102	0	0	NR_106995
MIR4434	53	0	0	NR_039633
MIR4435-1	80	0	0	NR_039634,NR_039634
MIR4435-2	74	0	0	NR_039636,NR_039636
MIR4435-2HG	1437	1194	44.55836	NR_136166,NR_024373,NR_015395,NR_136161,NR_136162,NR_136163,NR_136164,NR_136165
MIR4436A	85	0	0	NR_039635
MIR4436B1	91	0	0	NR_039941,NR_039941
MIR4436B2	91	0	0	NR_049830,NR_049830
MIR4437	60	0	0	NR_039637
MIR4438	93	0	0	NR_039640
MIR4439	80	0	0	NR_039641
MIR4440	98	0	0	NR_039642
MIR4441	100	0	0	NR_039643
MIR4442	67	0	0	NR_039644
MIR4443	53	0	0	NR_039645
MIR4444-1	73	0	0	NR_039646,NR_039646
MIR4444-2	73	0	0	NR_049831,NR_049831
MIR4445	70	0	0	NR_039647
MIR4446	67	0	0	NR_039648
MIR4447	91	0	0	NR_039649
MIR4449	66	0	0	NR_039651
MIR4450	65	0	0	NR_039654
MIR4451	66	0	0	NR_039656
MIR4452	71	0	0	NR_039657
MIR4453	89	0	0	NR_039658
MIR4454	55	0	0	NR_039659,NR_039659,NR_039659,NR_039659,NR_039659,NR_039659,NR_039659,NR_039659
MIR4455	58	0	0	NR_039660
MIR4456	43	0	0	NR_039661
MIR4457	68	0	0	NR_039662
MIR4458	75	0	0	NR_039663
MIR4458HG	3244	63	1.041457	NR_039989
MIR4459	66	0	0	NR_039664,NR_039664
MIR4460	86	0	0	NR_039665
MIR4461	74	0	0	NR_039666
MIR4462	58	0	0	NR_039669
MIR4463	67	0	0	NR_039670
MIR4464	92	0	0	NR_039671
MIR4465	70	0	0	NR_039675
MIR4466	54	0	0	NR_039676
MIR4467	63	0	0	NR_039677
MIR4468	64	0	0	NR_039678
MIR4469	79	0	0	NR_039679
MIR4470	72	0	0	NR_039680
MIR4471	83	0	0	NR_039681
MIR4472-1	80	0	0	NR_039682
MIR4472-2	67	0	0	NR_039683
MIR4473	91	0	0	NR_039684
MIR4474	78	0	0	NR_039685
MIR4475	61	0	0	NR_039686
MIR4476	70	0	0	NR_039687
MIR4477A	81	0	0	NR_039688
MIR4477B	81	0	0	NR_039689
MIR4478	86	0	0	NR_039690
MIR4479	71	0	0	NR_039697
MIR448	111	0	0	NR_029955
MIR4480	71	0	0	NR_039700
MIR4481	60	0	0	NR_039701
MIR4482	70	0	0	NR_039702
MIR4483	62	0	0	NR_039703
MIR4484	83	0	0	NR_039704
MIR4485	57	0	0	NR_039705
MIR4486	63	0	0	NR_039706
MIR4487	73	0	0	NR_039707
MIR4488	62	0	0	NR_039708
MIR4489	62	0	0	NR_039709
MIR4490	84	0	0	NR_039711
MIR4491	66	0	0	NR_039712
MIR4492	80	0	0	NR_039713
MIR4493	73	0	0	NR_039714
MIR4494	84	0	0	NR_039715
MIR4495	66	0	0	NR_039716
MIR4496	61	0	0	NR_039717
MIR4497	89	0	0	NR_039718
MIR4498	66	0	0	NR_039719
MIR4499	69	0	0	NR_039721
MIR449A	91	0	0	NR_029960
MIR449B	97	0	0	NR_030387
MIR449C	92	0	0	NR_031572
MIR4500	76	0	0	NR_039722
MIR4500HG	1675	0	0	NR_033829
MIR4501	64	0	0	NR_039723
MIR4502	81	0	0	NR_039724
MIR4503	83	0	0	NR_039725
MIR4504	92	0	0	NR_039726
MIR4505	73	0	0	NR_039727
MIR4506	77	0	0	NR_039728
MIR4507	52	0	0	NR_039730
MIR4508	70	0	0	NR_039731
MIR4509-1	94	0	0	NR_039732,NR_039732,NR_039732
MIR4509-2	94	0	0	NR_039733,NR_039733,NR_039733
MIR4509-3	94	0	0	NR_039734,NR_039734,NR_039734
MIR450A1	91	0	0	NR_029962
MIR450A2	100	0	0	NR_030227
MIR450B	78	0	0	NR_030587
MIR4510	68	0	0	NR_039735
MIR4511	87	0	0	NR_039736
MIR4512	77	0	0	NR_039737
MIR4513	86	0	0	NR_039738
MIR4514	57	0	0	NR_039739
MIR4515	81	0	0	NR_039740
MIR4516	86	0	0	NR_039741
MIR4517	79	0	0	NR_039742
MIR4518	83	0	0	NR_039743
MIR4519	58	0	0	NR_039744
MIR451A	72	0	0	NR_029970
MIR451B	68	0	0	NR_039876
MIR452	85	0	0	NR_029973
MIR4520-1	70	0	0	NR_039745
MIR4520-2	54	0	0	NR_039874
MIR4521	60	0	0	NR_039746
MIR4522	87	0	0	NR_039748
MIR4523	69	0	0	NR_039749
MIR4524A	69	0	0	NR_039750
MIR4524B	115	0	0	NR_049834
MIR4525	75	0	0	NR_039751
MIR4526	87	0	0	NR_039752
MIR4527	70	0	0	NR_039753
MIR4528	90	0	0	NR_130465
MIR4529	78	0	0	NR_039754
MIR4530	56	0	0	NR_039755
MIR4531	47	0	0	NR_039756
MIR4532	51	0	0	NR_039757
MIR4533	71	0	0	NR_039758
MIR4534	60	0	0	NR_039759
MIR4535	59	0	0	NR_039761
MIR4536-1	88	0	0	NR_039764
MIR4536-2	88	0	0	NR_130469
MIR4537	70	0	0	NR_130466,NR_130466
MIR4538	78	0	0	NR_130467,NR_130467
MIR4539	21	0	0	NR_130468,NR_130468
MIR454	115	0	0	NR_030411
MIR4540	55	0	0	NR_039766
MIR455	96	0	0	NR_030255
MIR4632	61	0	0	NR_039775
MIR4633	79	0	0	NR_039776
MIR4634	54	0	0	NR_039777
MIR4635	79	0	0	NR_039778
MIR4636	80	0	0	NR_039779
MIR4637	84	0	0	NR_039780
MIR4638	68	0	0	NR_039781
MIR4639	69	0	0	NR_039782
MIR4640	90	0	0	NR_039783,NR_039783,NR_039783,NR_039783,NR_039783,NR_039783
MIR4641	66	0	0	NR_039784
MIR4642	82	0	0	NR_039785
MIR4643	78	0	0	NR_039786
MIR4644	84	0	0	NR_039787
MIR4645	77	0	0	NR_039788
MIR4646	63	0	0	NR_039789,NR_039789,NR_039789,NR_039789,NR_039789,NR_039789,NR_039789
MIR4647	80	0	0	NR_039790
MIR4648	72	0	0	NR_039791
MIR4649	64	0	0	NR_039792
MIR4650-1	76	0	0	NR_039793,NR_039793
MIR4650-2	76	0	0	NR_039794,NR_039794
MIR4651	73	0	0	NR_039795
MIR4652	78	0	0	NR_039796
MIR4653	83	0	0	NR_039797
MIR4654	76	0	0	NR_039798
MIR4655	74	0	0	NR_039799
MIR4656	75	0	0	NR_039800
MIR4657	53	0	0	NR_039801
MIR4658	65	0	0	NR_039802
MIR4659A	81	0	0	NR_039803
MIR4659B	73	0	0	NR_039807
MIR466	84	0	0	NR_130459
MIR4660	74	0	0	NR_039804
MIR4661	74	0	0	NR_039805
MIR4662A	67	0	0	NR_039806
MIR4662B	81	0	0	NR_039809
MIR4663	76	0	0	NR_039808
MIR4664	71	0	0	NR_039810
MIR4665	79	0	0	NR_039811
MIR4666A	79	0	0	NR_039812
MIR4666B	81	0	0	NR_049877
MIR4667	66	0	0	NR_039813
MIR4668	70	0	0	NR_039814
MIR4669	62	0	0	NR_039816
MIR4670	75	0	0	NR_039817
MIR4671	73	0	0	NR_039818
MIR4672	81	0	0	NR_039819
MIR4673	59	0	0	NR_039820
MIR4674	87	0	0	NR_039821
MIR4675	77	0	0	NR_039822
MIR4676	72	0	0	NR_039823
MIR4677	80	0	0	NR_039824
MIR4678	74	0	0	NR_039825
MIR4679-1	75	0	0	NR_039826
MIR4679-2	77	0	0	NR_039827
MIR4680	66	0	0	NR_039828
MIR4681	72	0	0	NR_039829
MIR4682	80	0	0	NR_039830
MIR4683	81	0	0	NR_039831
MIR4684	82	0	0	NR_039832
MIR4685	69	0	0	NR_039833
MIR4686	76	0	0	NR_039834
MIR4687	80	0	0	NR_039835
MIR4688	83	0	0	NR_039837
MIR4689	70	0	0	NR_039838
MIR4690	60	0	0	NR_039839
MIR4691	85	0	0	NR_039840
MIR4692	63	0	0	NR_039841
MIR4693	75	0	0	NR_039842
MIR4694	80	0	0	NR_039843
MIR4695	74	0	0	NR_039844
MIR4696	70	0	0	NR_039845
MIR4697	78	0	0	NR_039846
MIR4697HG	5306	6	0.06064091	NR_024344
MIR4698	80	0	0	NR_039847
MIR4699	74	0	0	NR_039848
MIR4700	74	0	0	NR_039849
MIR4701	63	0	0	NR_039850
MIR4703	79	0	0	NR_039852
MIR4704	75	0	0	NR_039853
MIR4705	71	0	0	NR_039854
MIR4706	82	0	0	NR_039855
MIR4707	80	0	0	NR_039856
MIR4708	66	0	0	NR_039857
MIR4709	72	0	0	NR_039858
MIR4710	56	0	0	NR_039860
MIR4711	70	0	0	NR_039861
MIR4712	82	0	0	NR_039862
MIR4713	75	0	0	NR_039863
MIR4714	77	0	0	NR_039864
MIR4715	79	0	0	NR_039865
MIR4716	84	0	0	NR_039866
MIR4717	72	0	0	NR_039868
MIR4718	51	0	0	NR_039869
MIR4719	84	0	0	NR_039870
MIR4720	76	0	0	NR_039871
MIR4721	89	0	0	NR_039872
MIR4722	60	0	0	NR_039873
MIR4723	81	0	0	NR_039875
MIR4724	89	0	0	NR_039877
MIR4725	90	0	0	NR_039878
MIR4726	58	0	0	NR_039879
MIR4727	55	0	0	NR_039880
MIR4728	67	0	0	NR_039881
MIR4729	72	0	0	NR_039882
MIR4730	76	0	0	NR_039883
MIR4731	70	0	0	NR_039884
MIR4732	76	0	0	NR_039885
MIR4733	76	0	0	NR_039886
MIR4734	70	0	0	NR_039887
MIR4735	69	0	0	NR_039888
MIR4736	47	0	0	NR_039889
MIR4737	81	0	0	NR_039890
MIR4738	87	0	0	NR_039892
MIR4739	74	0	0	NR_039893
MIR4740	63	0	0	NR_039894
MIR4741	90	0	0	NR_039895
MIR4742	85	0	0	NR_039896
MIR4743	69	0	0	NR_039897
MIR4744	82	0	0	NR_039898
MIR4745	62	0	0	NR_039900
MIR4746	71	0	0	NR_039901
MIR4747	54	0	0	NR_039902
MIR4748	82	0	0	NR_039903
MIR4749	61	0	0	NR_039904
MIR4750	56	0	0	NR_039905
MIR4751	74	0	0	NR_039906
MIR4752	72	0	0	NR_039907
MIR4753	83	0	0	NR_039908
MIR4754	89	0	0	NR_039910
MIR4755	72	0	0	NR_039911
MIR4756	78	0	0	NR_039913
MIR4757	77	0	0	NR_039914
MIR4758	71	0	0	NR_039915
MIR4759	83	0	0	NR_039916
MIR4760	80	0	0	NR_039917
MIR4761	82	0	0	NR_039918
MIR4762	75	0	0	NR_039919
MIR4763	92	0	0	NR_039920
MIR4764	88	0	0	NR_039921
MIR4765	77	0	0	NR_039922
MIR4766	76	0	0	NR_039923
MIR4767	78	0	0	NR_039924
MIR4768	74	0	0	NR_039925
MIR4769	77	0	0	NR_039926
MIR4770	58	0	0	NR_039927
MIR4771-1	74	0	0	NR_039928,NR_039928
MIR4771-2	74	0	0	NR_039929,NR_039929
MIR4772	78	0	0	NR_039930
MIR4773-1	78	0	0	NR_039931
MIR4773-2	78	0	0	NR_039932
MIR4774	76	0	0	NR_039933
MIR4775	75	0	0	NR_039934
MIR4776-1	80	0	0	NR_039935
MIR4776-2	80	0	0	NR_039936
MIR4777	86	0	0	NR_039937
MIR4778	80	0	0	NR_039938
MIR4779	83	0	0	NR_039939
MIR4780	81	0	0	NR_039940
MIR4781	76	0	0	NR_039942
MIR4782	79	0	0	NR_039943
MIR4783	82	0	0	NR_039944
MIR4784	77	0	0	NR_039945
MIR4785	73	0	0	NR_039946
MIR4786	80	0	0	NR_039949
MIR4787	84	0	0	NR_039950
MIR4788	80	0	0	NR_039951
MIR4789	82	0	0	NR_039952
MIR4790	79	0	0	NR_039953
MIR4791	84	0	0	NR_039954
MIR4792	74	0	0	NR_039955
MIR4793	87	0	0	NR_039956
MIR4794	75	0	0	NR_039957
MIR4795	89	0	0	NR_039958
MIR4796	81	0	0	NR_039959
MIR4797	71	0	0	NR_039960
MIR4798	75	0	0	NR_039961
MIR4799	74	0	0	NR_039962
MIR4800	80	0	0	NR_039964
MIR4801	82	0	0	NR_039965
MIR4802	80	0	0	NR_039966
MIR4803	74	0	0	NR_039967
MIR4804	73	0	0	NR_039968
MIR483	76	0	0	NR_030158
MIR484	79	0	0	NR_030159
MIR485	73	0	0	NR_030160
MIR486-1	68	0	0	NR_030161
MIR486-2	64	0	0	NR_106984
MIR487A	80	0	0	NR_030162
MIR487B	84	0	0	NR_030267
MIR488	83	0	0	NR_030163
MIR489	84	0	0	NR_030164
MIR490	128	0	0	NR_030165
MIR491	84	0	0	NR_030166
MIR492	116	0	0	NR_030171
MIR493	89	0	0	NR_030172
MIR494	81	0	0	NR_030174
MIR495	82	0	0	NR_030175
MIR496	102	0	0	NR_030176
MIR497	112	0	0	NR_030178
MIR497HG	794	7	0.4727801	NR_038310
MIR498	124	0	0	NR_030182
MIR4999	91	0	0	NR_049795
MIR499A	122	0	0	NR_030223
MIR499B	73	0	0	NR_039912
MIR5000	103	0	0	NR_049796
MIR5001	100	0	0	NR_049797
MIR5002	97	0	0	NR_049798
MIR5003	99	0	0	NR_049799
MIR5004	107	0	0	NR_049800,NR_049800
MIR5006	110	0	0	NR_049803
MIR5007	95	0	0	NR_049804
MIR5008	94	0	0	NR_049806
MIR5009	100	0	0	NR_049807
MIR500A	84	0	0	NR_030224
MIR500B	79	0	0	NR_036257
MIR501	84	0	0	NR_030225
MIR5010	120	0	0	NR_049808
MIR5011	103	0	0	NR_049809
MIR502	86	0	0	NR_030226
MIR503	71	0	0	NR_030228
MIR503HG	786	71	4.844149	NR_024607
MIR504	83	0	0	NR_030229
MIR5047	100	0	0	NR_039969
MIR505	84	0	0	NR_030230
MIR506	124	0	0	NR_030233
MIR507	94	0	0	NR_030234
MIR508	115	0	0	NR_030235
MIR5087	76	0	0	NR_049810
MIR5088	79	0	0	NR_049811
MIR5089	84	0	0	NR_049812
MIR5090	85	0	0	NR_049813
MIR5091	93	0	0	NR_049814
MIR509-1	91	0	0	NR_030236,NR_030236
MIR5092	88	0	0	NR_049815
MIR509-2	91	0	0	NR_030586,NR_030586
MIR5093	100	0	0	NR_049816
MIR509-3	76	0	0	NR_030629,NR_030629,NR_030629
MIR5094	85	0	0	NR_049817
MIR5095	85	0	0	NR_039970,NR_039970
MIR5096	70	0	0	NR_039973,NR_039973,NR_039973
MIR510	74	0	0	NR_030237
MIR5100	119	0	0	NR_049836
MIR511	87	0	0	NR_030167,NR_030167
MIR512-1	84	0	0	NR_030180,NR_030180
MIR512-2	98	0	0	NR_030181,NR_030181
MIR513A1	129	0	0	NR_030231
MIR513A2	127	0	0	NR_030232
MIR513B	84	0	0	NR_031708
MIR513C	84	0	0	NR_031709
MIR514A1	98	0	0	NR_030238
MIR514A2	88	0	0	NR_030239,NR_030239
MIR514A3	88	0	0	NR_030240,NR_030240
MIR514B	80	0	0	NR_036173
MIR515-1	83	0	0	NR_030184,NR_030184
MIR515-2	83	0	0	NR_030187,NR_030187
MIR516A1	90	0	0	NR_030220
MIR516A2	90	0	0	NR_030221
MIR516B1	90	0	0	NR_030212
MIR516B2	85	0	0	NR_030207
MIR517A	87	0	0	NR_030201
MIR517B	67	0	0	NR_030205
MIR517C	95	0	0	NR_030214
MIR5186	120	0	0	NR_049818
MIR5187	76	0	0	NR_049819
MIR5188	113	0	0	NR_049820
MIR5189	114	0	0	NR_049821
MIR518A1	85	0	0	NR_030210
MIR518A2	87	0	0	NR_030213
MIR518B	83	0	0	NR_030196
MIR518C	101	0	0	NR_030199
MIR518D	87	0	0	NR_030211
MIR518E	88	0	0	NR_030209
MIR518F	87	0	0	NR_030194
MIR5190	80	0	0	NR_049822
MIR5191	120	0	0	NR_049823
MIR5192	92	0	0	NR_049824
MIR5193	109	0	0	NR_049825
MIR5194	120	0	0	NR_049826
MIR5195	115	0	0	NR_049827
MIR5196	115	0	0	NR_049828
MIR5197	112	0	0	NR_049829
MIR519A1	85	0	0	NR_030218
MIR519A2	87	0	0	NR_030222
MIR519B	81	0	0	NR_030191
MIR519C	87	0	0	NR_030188
MIR519D	88	0	0	NR_030202
MIR519E	84	0	0	NR_030185
MIR520A	85	0	0	NR_030189
MIR520B	61	0	0	NR_030195
MIR520C	87	0	0	NR_030198
MIR520D	87	0	0	NR_030204
MIR520E	87	0	0	NR_030183
MIR520F	87	0	0	NR_030186
MIR520G	90	0	0	NR_030206
MIR520H	88	0	0	NR_030215
MIR521-1	87	0	0	NR_030216
MIR521-2	87	0	0	NR_030203
MIR522	87	0	0	NR_030217
MIR523	87	0	0	NR_030193
MIR524	87	0	0	NR_030200
MIR525	85	0	0	NR_030192
MIR526A1	85	0	0	NR_030197
MIR526A2	65	0	0	NR_030208
MIR526B	83	0	0	NR_030190
MIR527	85	0	0	NR_030219
MIR532	91	0	0	NR_030241
MIR539	78	0	0	NR_030256
MIR541	84	0	0	NR_030594
MIR542	97	0	0	NR_030399
MIR543	78	0	0	NR_030619
MIR544A	91	0	0	NR_030257
MIR544B	78	0	0	NR_036088
MIR545	106	0	0	NR_030258
MIR548A1	97	0	0	NR_030312
MIR548A2	97	0	0	NR_030317
MIR548A3	83	0	0	NR_030330
MIR548AA1	44	0	0	NR_037516
MIR548AA2	97	0	0	NR_037517
MIR548AB	84	0	0	NR_039611
MIR548AC	85	0	0	NR_039621
MIR548AD	82	0	0	NR_039629
MIR548AE1	70	0	0	NR_039638
MIR548AE2	67	0	0	NR_039639
MIR548AG1	66	0	0	NR_039652
MIR548AG2	64	0	0	NR_039653
MIR548AH	76	0	0	NR_039655
MIR548AI	88	0	0	NR_039672
MIR548AJ1	72	0	0	NR_039673
MIR548AJ2	92	0	0	NR_039674
MIR548AK	57	0	0	NR_039699
MIR548AL	97	0	0	NR_039710
MIR548AM	74	0	0	NR_039762
MIR548AN	83	0	0	NR_039765
MIR548AO	96	0	0	NR_049801
MIR548AP	96	0	0	NR_049805
MIR548AQ	58	0	0	NR_049838,NR_049838
MIR548AR	57	0	0	NR_049839
MIR548AS	58	0	0	NR_049840
MIR548AT	58	0	0	NR_049845
MIR548AU	54	0	0	NR_049853,NR_049853
MIR548AV	62	0	0	NR_049858
MIR548AW	65	0	0	NR_049862
MIR548AX	73	0	0	NR_049865
MIR548AY	107	0	0	NR_106753
MIR548AZ	95	0	0	NR_106755
MIR548B	97	0	0	NR_030315
MIR548BA	56	0	0	NR_107011
MIR548BB	66	0	0	NR_128708
MIR548C	97	0	0	NR_030347
MIR548D1	97	0	0	NR_030382
MIR548D2	95	0	0	NR_030385
MIR548F1	84	0	0	NR_031642
MIR548F2	98	0	0	NR_031643
MIR548F3	86	0	0	NR_031644,NR_031644
MIR548F4	105	0	0	NR_031645
MIR548F5	86	0	0	NR_031646
MIR548G	83	0	0	NR_031662
MIR548H1	102	0	0	NR_031677
MIR548H2	84	0	0	NR_031678
MIR548H3	82	0	0	NR_031679,NR_031679
MIR548H4	83	0	0	NR_031680
MIR548H5	60	0	0	NR_039610
MIR548I1	149	0	0	NR_031687
